Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
dvdtmax-vrest-camax-carest-CaTD50,0.8125,0.6875,0.75,0.872727273,0.777777778,0.895833333,0.6,0.428571429,1,0.818181818,0.777777778,0.666666667,4.3999813,2.5714215,2.999994,0.440000616,0.642857545,1.50E-06,0.666666667,0.545454545,0.666666667,0.265534143,0.909952607,0.666666667,4.139335281,34.18933328,-19.64210174,92.50607621,48.99607486,-63.47729452,46.2347976,72.02405995,-88.03028897,0.000222524,7.28E-05,327.3362708,2.434174718,0.020895704,3.76E-05,3.85E-06,22.17423484,1,1,1,0.9785,1,1,0.997,1,0.989,0.988,1,0.9845,0.948,5.00E-04,0.848,0.9855,0.096,0.4475,0.9995,1,1,0,1,1,1,0.984,0.8885,0.9985
dvdtmax-vrest-camax-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.777777778,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.229267797,0.943127962,0.75,-21.73990918,6.625832257,-7.317022231,87.52744043,49.80332301,-42.01419618,173.5681783,72.02405995,-88.03028897,0.000222524,327.3362708,768.6722188,2.434174718,0.020895704,3.76E-05,22.17423484,46.4212134,1,1,1,0.985,1,1,0.997,1,0.992,0.994,1,0.9865,0.947,0.002,0.864,0.9915,0.153,0.536,1,1,1,0.1235,1,1,1,0.99,0.801,0.999
dvdtmax-vrest-carest-CaTD50-CaTD90,0.875,0.75,0.8125,0.945454545,0.841269841,0.927083333,0.8,0.428571429,1,0.818181818,0.888888889,0.75,5.49997525,3.857117143,3.999988,0.220000858,0.571429,1.33E-06,0.8,0.6,0.727272727,0.174310511,0.962085308,0.791666667,-23.3692712,5.624100534,-20.65317437,76.7743705,86.61194564,-59.91136861,207.0930155,72.02405995,-88.03028897,7.28E-05,327.3362708,768.6722188,2.434174718,0.020895704,3.85E-06,22.17423484,46.4212134,1,1,1,0.979,1,1,0.9945,1,0.9985,0.9965,1,0.9975,0.93,0.127,0.9045,0.9875,0.097,0.489,1,1,1,0.85,1,1,1,0.987,0.8835,1
dvdtmax-vrest-max_dv-camax-carest,0.75,0.6875,0.875,0.854545455,0.857142857,0.979166667,0.8,0.428571429,1,0.727272727,0.888888889,0.833333333,2.933326244,3.857117143,5.99997,0.275000997,0.642857545,1.20E-06,0.666666667,0.545454545,0.8,0.216954137,0.928909953,0.75,-0.205926666,11.78122275,-4.903037663,45.30696551,19.89159211,-5.316750537,-23.3280153,72.03390709,-88.03022061,-0.292902106,0.000222565,7.28E-05,2.416227739,0.020798121,0.063732419,3.76E-05,3.84E-06,1,0.9995,1,0.6585,1,1,1,1,0.997,0.9365,1,0.9545,0.68,0.8165,0.826,0.7055,0.3935,0.07,0.9955,1,1,0.0045,1,1,1,0.8225,0.999,0.9975
dvdtmax-vrest-max_dv-camax-CaTD50,0.6875,0.5625,0.875,0.872727273,0.777777778,0.947916667,0.8,0.142857143,1,0.545454545,0.888888889,0.833333333,2.1999967,1.285711714,5.99997,0.314286792,0.964285754,1.20E-06,0.615384615,0.222222222,0.8,0.299902605,0.914691943,0.75,-25.83945668,5.874930458,37.74213586,25.6275361,108.1990813,-17.50149811,-34.53161157,72.03390709,-88.03022061,-0.292902106,0.000222565,327.3555683,2.416227739,0.020798121,0.063732419,3.76E-05,22.17761135,1,1,0.999,1,1,0.999,1,1,0.85,0.2045,0.959,0.331,0.1105,0.5715,0.4875,0.523,0.197,0,0.895,1,1,0.735,1,1,1,0,1,0.968
dvdtmax-vrest-max_dv-carest-CaTD50,0.8125,0.6875,0.8125,0.909090909,0.793650794,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.234642491,0.938388626,0.75,11.698861,38.84501525,-24.10622184,73.94946732,0.345874726,11.80819056,39.31180909,72.03390709,-88.03022061,-0.292902106,7.28E-05,327.3555683,2.416227739,0.020798121,0.063732419,3.84E-06,22.17761135,1,1,1,0.9645,1,0.997,0.9975,1,0.99,0.987,1,0.97,0.904,0.1665,0.865,0.978,0.082,0.369,0.995,1,1,0.0105,0.995949367,1,1,0.9805,0.9625,1
dvdtmax-vrest-max_dv-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.777777778,0.916666667,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.238803614,0.938388626,0.75,7.800443474,34.63937551,-22.83652796,76.43121164,3.978662452,35.86972704,0.414197574,72.03390709,-88.03022061,-0.292902106,327.3555683,768.6720229,2.416227739,0.020798121,0.063732419,22.17761135,46.44521373,1,1,1,0.948,1,1,0.997,1,0.995,0.9895,1,0.9935,0.9165,0.0425,0.877,0.9665,0.0725,0.3875,0.996,1,1,0.0105,0.998481013,1,1,0.984,0.9585,1
qNet-APD50-APD90-camax-carest,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.218975416,0.924170616,0.75,-12.98733225,26.0219729,-75.19201612,-128.6311742,108.2915151,1.145766105,1.066534541,63.95253604,287.2062878,364.2659437,0.000222565,7.28E-05,15.85634121,64.31807536,92.85975461,3.76E-05,3.84E-06,1,1,0.989,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.9785,0.997,0.935,0.8315,0.999,0.135,0.762,0.996,1,1,0,1,1,1,0.998,0.5005,1
qNet-APD50-APD90-camax-CaTD50,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.221558836,0.91943128,0.75,-12.06700846,26.79153682,-74.95290324,-131.1870581,107.4068653,4.622411572,2.117250268,63.95253604,287.2062878,364.2659437,0.000222565,327.3555683,15.85634121,64.31807536,92.85975461,3.76E-05,22.17761135,1,1,0.989,0.9965,0.9995,1,0.9955,1,0.9485,0.9985,1,0.9795,0.997,0.919,0.8305,0.999,0.1355,0.7795,0.9965,1,1,0,1,1,1,0.9985,0.4615,1
qNet-APD50-APD90-camax-CaTD90,0.8125,0.6875,0.8125,0.836363636,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.666666667,0.236893801,0.91943128,0.75,-12.97197714,25.96184681,-75.54865268,-140.5913062,105.8958005,17.83927679,17.81449924,63.95253604,287.2062878,364.2659437,0.000222565,768.6720229,15.85634121,64.31807536,92.85975461,3.76E-05,46.44521373,1,1,0.9845,0.996,1,1,0.995,1,0.9465,0.999,1,0.9825,0.9985,0.8605,0.8285,0.999,0.14,0.837,0.9975,1,0.9865,0,1,1,1,0.999,0.288,1
qNet-APD50-APD90-carest-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216052433,0.924170616,0.75,-12.79664997,26.16780331,-75.00743843,-128.6342807,108.4661361,2.534516894,-0.015360537,63.95253604,287.2062878,364.2659437,7.28E-05,327.3555683,15.85634121,64.31807536,92.85975461,3.84E-06,22.17761135,1,1,0.9905,0.9965,1,1,0.9955,1,0.9505,0.9985,1,0.979,0.997,0.9335,0.8325,0.999,0.1335,0.76,0.996,1,1,0,1,1,1,0.998,0.5045,1
qNet-APD50-APD90-carest-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.571423857,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.209324365,0.924170616,0.75,-12.03452834,26.83675323,-74.62947175,-130.5108902,107.766156,6.582037168,3.227903493,63.95253604,287.2062878,364.2659437,7.28E-05,768.6720229,15.85634121,64.31807536,92.85975461,3.84E-06,46.44521373,1,1,0.9915,0.996,1,1,0.9955,1,0.951,0.9985,1,0.983,0.997,0.9355,0.832,0.999,0.133,0.778,0.996,1,1,0,1,1,1,0.998,0.4775,1
qNet-APD50-APD90-CaTD50-CaTD90,0.8125,0.75,0.8125,0.836363636,0.841269841,0.927083333,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,0.25000075,0.666666667,0.666666667,0.666666667,0.230158064,0.91943128,0.666666667,-16.81174516,22.48526874,-76.50574904,-123.7541549,108.0690067,-8.854336545,9.9667837,63.95253604,287.2062878,364.2659437,327.3555683,768.6720229,15.85634121,64.31807536,92.85975461,22.17761135,46.44521373,1,1,0.976,0.9965,1,1,0.9955,1,0.948,0.9985,1,0.9745,0.997,0.981,0.831,0.999,0.144,0.771,0.9975,1,1,0,1,1,1,0.9985,0.4725,0.9995
qNet-dvdtmax-APD50-APD90-camax,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.222798645,0.91943128,0.75,-13.23473245,25.84258742,-75.47671973,-0.36520377,-128.9977223,108.3715253,1.942561571,63.95253604,72.03390709,287.2062878,364.2659437,0.000222565,15.85634121,2.416227739,64.31807536,92.85975461,3.76E-05,1,1,0.9885,0.9965,1,1,0.9955,1,0.9485,0.9985,1,0.978,0.997,0.9375,0.8315,0.999,0.1355,0.768,0.9965,1,1,0,1,1,1,0.998,0.4905,1
qNet-dvdtmax-APD50-APD90-carest,0.8125,0.75,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.220494187,0.924170616,0.75,-12.98034894,25.95280035,-75.07638598,-0.836608627,-128.8409396,108.3470818,2.53786934,63.95253604,72.03390709,287.2062878,364.2659437,7.28E-05,15.85634121,2.416227739,64.31807536,92.85975461,3.84E-06,1,1,0.99,0.9965,0.9995,1,0.9955,1,0.9505,0.9985,1,0.9805,0.997,0.9395,0.8325,0.999,0.134,0.7675,0.996,1,1,0,1,1,1,0.998,0.4915,1
qNet-dvdtmax-APD50-APD90-CaTD50,0.8125,0.75,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.225352256,0.91943128,0.75,-14.0749179,25.05009187,-75.66997395,-0.760013816,-127.1329806,108.722109,-1.484353595,63.95253604,72.03390709,287.2062878,364.2659437,327.3555683,15.85634121,2.416227739,64.31807536,92.85975461,22.17761135,1,1,0.9875,0.9965,1,1,0.9955,1,0.9485,0.9985,1,0.977,0.997,0.948,0.833,0.999,0.135,0.7585,0.9965,1,1,0,1,1,1,0.9985,0.501,1
qNet-dvdtmax-APD50-APD90-CaTD90,0.8125,0.75,0.8125,0.836363636,0.841269841,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,1.33E-06,0.666666667,0.666666667,0.727272727,0.225990219,0.91943128,0.75,-13.60104394,25.48695147,-75.58776382,-1.162602565,-128.1185234,108.9547193,-1.926311881,63.95253604,72.03390709,287.2062878,364.2659437,768.6720229,15.85634121,2.416227739,64.31807536,92.85975461,46.44521373,1,1,0.99,0.9965,0.99949975,1,0.9955,1,0.95,0.9985,1,0.979,0.997,0.936,0.833,0.999,0.1335,0.76,0.996,1,1,0,1,1,1,0.9985,0.499,1
qNet-dvdtmax-carest-CaTD50-CaTD90,0.8125,0.625,0.8125,0.909090909,0.761904762,0.916666667,0.6,0.571428571,0.75,0.818181818,0.666666667,0.75,4.3999813,1.92856725,3.999988,0.440000616,0.642857679,0.30000084,0.666666667,0.571428571,0.666666667,0.208012252,0.952606635,0.666666667,-34.67223911,3.670144015,-55.92040298,26.14039314,80.04427871,-98.99919349,193.437621,63.97825074,72.02405995,7.28E-05,327.3362708,768.6722188,15.86819615,2.434174718,3.85E-06,22.17423484,46.4212134,0.9985,1,0.407,0.9985,1,1,0.9695,1,0.847,0.9975,0.989,0.8085,0.9795,0.998,0.737,1,0.189,0.8325,0.994,1,0.965,0.614,1,1,1,0.996,0.3665,1
qNet-dvdtmax-vmax-vrest-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.203078331,0.924170616,0.75,3.484574029,43.17710843,-34.23721687,-12.28772456,-1.133678955,57.04078188,18.98551863,63.97825074,72.02405995,40.79794507,-88.03028897,327.3362708,15.86819615,2.434174718,1.331177912,0.020895704,22.17423484,1,1,0.981,0.9955,1,1,0.995,1,0.947,0.998,0.9995,0.9315,0.9885,0.92,0.7925,0.999,0.1345,0.7275,0.996,1,1,0,1,1,1,0.998,0.5255,1
qNet-dvdtmax-vrest-APD50-APD90,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.571423857,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216976313,0.924170616,0.75,-12.53607287,26.49330443,-72.87670079,-0.283884369,3.572368029,-120.4186799,102.6635411,63.95253604,72.03390709,-88.03022061,287.2062878,364.2659437,15.85634121,2.416227739,0.020798121,64.31807536,92.85975461,1,1,0.989,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.979,0.997,0.941,0.829,0.999,0.135,0.776,0.9965,1,1,0,1,1,1,0.998,0.4795,1
qNet-dvdtmax-vrest-APD50-CaTD50,0.8125,0.625,0.75,0.909090909,0.746031746,0.916666667,0.6,0.285714286,1,0.818181818,0.777777778,0.666666667,4.3999813,2.571414429,2.999994,0.440000616,0.80357165,1.50E-06,0.666666667,0.4,0.666666667,0.270087103,0.933649289,0.75,9.971756645,80.42448551,-36.41004957,-63.13870953,195.6060039,-4.526125543,104.5771237,63.95253604,72.03390709,-88.03022061,287.2062878,327.3555683,15.85634121,2.416227739,0.020798121,64.31807536,22.17761135,1,1,1,0.997,1,1,1,1,0.8675,0.992,0.949,0.9975,0.953,5.00E-04,0.536,0.6215,0.0085,0.456,0.687,1,1,0.005,0.997974684,1,1,0.999,0.932,0.999
qNet-dvdtmax-vrest-APD50-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.213851203,0.928909953,0.75,-6.348478496,33.21133812,-33.07125748,-13.64853375,60.82905916,5.839626321,33.35759512,63.95253604,72.03390709,-88.03022061,287.2062878,768.6720229,15.85634121,2.416227739,0.020798121,64.31807536,46.44521373,1,1,0.989,0.9955,1,1,0.995,1,0.95,0.999,1,0.9665,0.996,0.8585,0.7975,0.999,0.13,0.821,0.9965,1,0.9955,0,1,1,1,0.999,0.352,1
qNet-dvdtmax-vrest-APD90-camax,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.195214347,0.928909953,0.75,-4.841487457,35.01721876,-40.82068554,-7.660534357,50.61795044,19.83978009,-22.72552519,63.95253604,72.03390709,-88.03022061,364.2659437,0.000222565,15.85634121,2.416227739,0.020798121,92.85975461,3.76E-05,1,1,0.978,0.9955,1,1,0.996,1,0.949,0.999,1,0.9615,0.9945,0.9815,0.802,0.999,0.141,0.793,0.9965,1,0.998,0,1,1,1,0.9985,0.4235,1
qNet-dvdtmax-vrest-APD90-carest,0.8125,0.6875,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.205970706,0.928909953,0.75,-9.229386009,30.49891937,-40.81023679,2.251571148,55.00798314,23.12349416,-39.23413614,63.95253604,72.03390709,-88.03022061,364.2659437,7.28E-05,15.85634121,2.416227739,0.020798121,92.85975461,3.84E-06,1,1,0.9855,0.9955,1,1,0.9955,1,0.9475,0.999,1,0.971,0.996,0.8345,0.801,0.999,0.1435,0.819,0.9975,1,0.9965,0,1,1,1,0.9985,0.365,1
qNet-dvdtmax-vrest-APD90-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.216648826,0.91943128,0.75,3.193264283,43.33138262,-34.15444104,-16.38599711,58.33521822,-2.414067316,20.19506619,63.95253604,72.03390709,-88.03022061,364.2659437,327.3555683,15.85634121,2.416227739,0.020798121,92.85975461,22.17761135,1,1,0.98,0.995,1,1,0.995,1,0.9465,0.9985,0.9995,0.946,0.993,0.9285,0.79,0.999,0.1345,0.801,0.996,1,0.9955,0,1,1,1,0.9985,0.382,1
qNet-dvdtmax-vrest-camax-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.219270731,0.91943128,0.75,1.947439104,42.31184937,-35.7603789,-16.14570083,57.61295973,-3.67818792,17.11772263,63.97825074,72.02405995,-88.03028897,0.000222524,327.3362708,15.86819615,2.434174718,0.020895704,3.76E-05,22.17423484,1,1,0.9765,0.995,1,1,0.995,1,0.9465,0.999,0.9995,0.957,0.9955,0.9475,0.7915,0.999,0.135,0.834,0.996,1,0.993,0,1,1,1,0.999,0.307,1
qNet-dvdtmax-vrest-carest-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216089202,0.924170616,0.75,-5.438343782,34.29962331,-34.27474455,-16.10690721,58.88649265,8.717537175,38.23332101,63.97825074,72.02405995,-88.03028897,7.28E-05,768.6722188,15.86819615,2.434174718,0.020895704,3.85E-06,46.4212134,1,1,0.9855,0.995,1,1,0.9945,1,0.95,0.999,0.9995,0.9645,0.996,0.9,0.796,0.999,0.1295,0.845,0.9965,1,0.994,0,1,1,1,0.999,0.3035,1
qNet-dvdtmax-vrest-max_dv-camax,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.727272727,0.21356568,0.924170616,0.666666667,-6.604414604,34.33119373,-44.26418405,-12.92594463,48.1047097,11.56399339,-20.98369131,63.95253604,72.03390709,-88.03022061,-0.292902106,0.000222565,15.85634121,2.416227739,0.020798121,0.063732419,3.76E-05,1,1,0.9705,0.9955,1,1,0.996,1,0.948,0.999,0.9995,0.969,0.9915,0.9935,0.7895,0.999,0.137,0.721,0.996,1,1,0,1,1,1,0.999,0.5775,1
qNet-dvdtmax-vrest-max_dv-carest,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.727272727,0.21612218,0.924170616,0.666666667,-10.17916665,30.85736282,-44.87809493,-3.759009727,51.56992503,13.0566534,-35.01117174,63.95253604,72.03390709,-88.03022061,-0.292902106,7.28E-05,15.85634121,2.416227739,0.020798121,0.063732419,3.84E-06,1,1,0.9755,0.9955,1,1,0.9955,1,0.945,0.999,0.999,0.979,0.9915,0.933,0.7855,0.9995,0.1405,0.7325,0.997,1,1,0,1,1,1,0.999,0.558,1
qNet-dvdtmax-vrest-max_dv-CaTD50,0.8125,0.625,0.75,0.890909091,0.761904762,0.875,0.6,0.285714286,1,0.818181818,0.777777778,0.666666667,4.3999813,1.92856725,2.999994,0.440000616,0.80357165,1.50E-06,0.666666667,0.4,0.666666667,0.290349956,0.924170616,0.666666667,-8.573981114,94.28587559,-142.0850009,-36.44038085,124.3108909,-12.77246395,59.93891637,63.95253604,72.03390709,-88.03022061,-0.292902106,327.3555683,15.85634121,2.416227739,0.020798121,0.063732419,22.17761135,1,1,0.999,0.9985,1,1,0.9995,1,0.7565,0.987,0.879,0.9405,0.9625,0.0155,0.5485,0.987,0.0425,0.519,0.778,1,1,0,1,1,1,1,0.865,1
qNet-dvdtmax-vrest-max_dv-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.216069266,0.924170616,0.75,-6.714212734,33.16385511,-36.01571743,-13.71248982,57.48887676,2.637692445,31.14368121,63.95253604,72.03390709,-88.03022061,-0.292902106,768.6720229,15.85634121,2.416227739,0.020798121,0.063732419,46.44521373,1,1,0.986,0.9955,1,1,0.9955,1,0.9495,0.999,0.9995,0.971,0.996,0.886,0.796,0.999,0.1295,0.819,0.9965,1,0.9965,0,1,1,1,0.999,0.3635,1
qNet-vmax-APD50-APD90-camax,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.21325683,0.924170616,0.75,-12.8923661,25.94207173,-74.43351079,1.076150335,-128.7892338,109.2836752,1.537807328,63.95253604,40.81753408,287.2062878,364.2659437,0.000222565,15.85634121,1.184759215,64.31807536,92.85975461,3.76E-05,1,1,0.9895,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.9755,0.996,0.9365,0.83,0.999,0.1365,0.7565,0.996,1,1,0,1,1,1,0.9975,0.515,1
qNet-vmax-APD50-APD90-CaTD50,0.8125,0.7484375,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.211471851,0.924170616,0.75,-13.38616515,25.42001098,-74.29164646,1.33161248,-127.3318253,109.8043247,-1.097269931,63.95253604,40.81753408,287.2062878,364.2659437,327.3555683,15.85634121,1.184759215,64.31807536,92.85975461,22.17761135,1,1,0.9895,0.9965,1,1,0.9955,1,0.949,0.9985,1,0.9755,0.9955,0.9415,0.8305,0.999,0.1365,0.745,0.996,1,1,0,1,1,1,0.9975,0.534,1
qNet-vmax-APD50-APD90-CaTD90,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.33E-06,0.666666667,0.615384615,0.727272727,0.209658667,0.924170616,0.75,-12.91525844,25.75354624,-73.95430952,1.483731484,-127.9856466,110.0262764,-1.287076818,63.95253604,40.81753408,287.2062878,364.2659437,768.6720229,15.85634121,1.184759215,64.31807536,92.85975461,46.44521373,1,1,0.9905,0.9965,1,1,0.9955,1,0.9495,0.9985,1,0.9755,0.9955,0.926,0.831,0.999,0.134,0.745,0.996,1,1,0,1,1,1,0.998,0.5395,0.9995
qNet-vmax-vrest-APD50-camax,0.8125,0.6875,0.875,0.872727273,0.793650794,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,5.99997,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.75,0.192063836,0.933649289,0.708333333,-1.568315142,38.71111847,-36.57597926,-4.426500482,59.78483758,25.28764736,-25.42401894,63.95253604,40.81753408,-88.03022061,287.2062878,0.000222565,15.85634121,1.184759215,0.020798121,64.31807536,3.76E-05,1,1,0.9715,0.9955,1,1,0.996,1,0.949,0.999,1,0.9625,0.9945,0.9795,0.796,0.999,0.1395,0.7895,0.9965,1,0.997,0,1,1,1,0.999,0.4185,1
qNet-vmax-vrest-APD50-carest,0.8125,0.6875,0.8125,0.854545455,0.793650794,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,1.50E-06,0.666666667,0.615384615,0.727272727,0.216276724,0.928909953,0.75,-9.440690636,30.75442651,-32.24494696,-0.032134417,69.51157231,34.46594194,-50.45529015,63.95253604,40.81753408,-88.03022061,287.2062878,7.28E-05,15.85634121,1.184759215,0.020798121,64.31807536,3.84E-06,1,1,0.982,0.9955,1,1,0.9955,1,0.948,0.999,1,0.97,0.9965,0.783,0.794,0.9995,0.1435,0.8265,0.9975,1,0.995,0,1,1,1,0.9985,0.323,1
qNet-vmax-vrest-APD50-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.927083333,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.221501597,0.91943128,0.666666667,-1.137617031,40.1118988,-46.61370256,-9.584578366,45.29672813,-1.913856622,11.82103621,63.95253604,40.81753408,-88.03022061,287.2062878,327.3555683,15.85634121,1.184759215,0.020798121,64.31807536,22.17761135,1,1,0.963,0.997,1,0.9995,0.9915,1,0.9395,0.998,0.9995,0.945,0.9925,0.878,0.7985,1,0.118,0.7215,0.996,1,1,0,1,1,1,0.998,0.5115,1
