Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Beta_6,Beta_7,Beta_8,Beta_9,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,Mean_7,Mean_8,Mean_9,SD_1,SD_2,SD_3,SD_4,SD_5,SD_6,SD_7,SD_8,SD_9,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-dvdtmax-vmax-APD50-max_dv-camax-carest-CaTD50-CaTD90,0.875,0.6875,0.75,0.945454545,0.714285714,0.822916667,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,2.142853714,2.999992,0.4000006,0.551020985,0.333334222,0.75,0.615384615,0.6,0.248838895,0.924170616,0.733333333,-40.21752803,-5.221904609,-53.80673438,52.3838594,-28.61604528,-65.16730873,4.768633227,48.01112507,10.31237326,-50.52831855,141.8067501,64.09733802,72.39906799,41.22437831,286.8620938,-0.298881594,0.000245491,7.48E-05,314.3122396,747.0841354,12.52235177,1.261624597,0.812209574,53.76993945,0.064078571,1.78E-05,9.00E-07,14.34918714,29.43244193,1,0.998,0.3915,1,1,1,0.9925,1,0.9545,0.9905,0.999,0.9975,0.939,0.002,0.9505,0.9995,0.0295,1,0.997,0.9995,0.9725,0.8605,1,1,0.999,1,0.002,0.992
